,query_file,query_type,target_embedding_type,smallest_k_matched
1986,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt,image,1
1987,POINT_sw_1_0_s_1_0_cc_2_query.txt,alt,spec,745
1988,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
1989,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
1990,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,6
1991,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,477
1992,stratified-area_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,542
1993,circulars_p_4_oc_query3.txt,alt,text,164
1994,circulars_p_4_oc_query3.txt,alt,text_0_2_4,163
1995,circulars_p_4_oc_query3.txt,alt,text_0_2_4_llm_fs_single,94
1996,circulars_p_4_oc_query3.txt,alt,image,38
1997,circulars_p_4_oc_query3.txt,alt,spec,350
1998,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt,text,143
1999,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt,text_0_2_4,18
2000,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,43
2001,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt,image,198
2002,responsive-circular_p_0_sw_1_2_s_1_2_cc_0_query.txt,alt,spec,247
2003,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt,text,205
2004,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,205
2005,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,56
2006,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt,image,31
2007,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query1.txt,alt,spec,1880
2008,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt,text,37
2009,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4,38
2010,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt,text_0_2_4_llm_fs_single,70
2011,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt,image,7
2012,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query2.txt,alt,spec,554
2013,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt,text,130
2014,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt,text_0_2_4,3
2015,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,22
2016,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt,image,27
2017,responsive-circular_p_0_sw_0_7_s_1_0_cc_0_query.txt,alt,spec,231
2018,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt,text,582
2019,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt,text_0_2_4,590
2020,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,405
2021,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt,image,1165
2022,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query1.txt,alt,spec,996
2023,circulars_p_4_oc_query2.txt,alt,text,29
2024,circulars_p_4_oc_query2.txt,alt,text_0_2_4,29
2025,circulars_p_4_oc_query2.txt,alt,text_0_2_4_llm_fs_single,3
2026,circulars_p_4_oc_query2.txt,alt,image,10
2027,circulars_p_4_oc_query2.txt,alt,spec,144
2028,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt,text,577
2029,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt,text_0_2_4,570
2030,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt,text_0_2_4_llm_fs_single,657
2031,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt,image,1065
2032,BRUSH_sw_1_0_s_1_2_cc_1_query2.txt,alt,spec,41
2033,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt,text,15
2034,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,17
2035,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,21
2036,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt,image,71
2037,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query2.txt,alt,spec,2188
2038,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
2039,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
2040,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
2041,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,6
2042,viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,144
2043,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,38
2044,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
2045,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
2046,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,7
2047,responsive-multivec_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,1
2048,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,3
2049,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
2050,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,6
2051,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,25
2052,stacked-bar_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,19
2053,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt,text,7
2054,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt,text_0_2_4,13
2055,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,135
2056,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt,image,186
2057,multi_layer_circular_m_2_s_2_0_oc_query.txt,alt,spec,526
2058,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text,9
2059,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,6
2060,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,14
2061,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,image,17
2062,POINT_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,887
2063,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt,text,1
2064,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt,text_0_2_4,1
2065,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,4
2066,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt,image,147
2067,VCF_POINT_MUTATIONS_sw_1_2_s_1_0_cc_0_query.txt,alt,spec,2191
2068,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,1
2069,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,1
2070,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
2071,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,1
2072,circular-point-second_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,557
2073,RECT_sw_1_0_s_1_0_oc_query.txt,alt,text,1
2074,RECT_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4,1
2075,RECT_sw_1_0_s_1_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,1
2076,RECT_sw_1_0_s_1_0_oc_query.txt,alt,image,3
2077,RECT_sw_1_0_s_1_0_oc_query.txt,alt,spec,630
2078,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt,text,205
2079,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,205
2080,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,56
2081,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt,image,31
2082,EX_SPEC_PERF_ALIGNMENT_sw_1_0_s_1_0_oc_query2.txt,alt,spec,1880
2083,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt,text,37
2084,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4,38
2085,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4_llm_fs_single,70
2086,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt,image,7
2087,EX_SPEC_CLINVAR_LOLLIPOP_sw_1_2_s_1_2_oc_query1.txt,alt,spec,554
2088,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,text,2
2089,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,text_0_2_4,1
2090,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,6
2091,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,image,124
2092,circular-heat_p_0_sw_1_0_s_1_0_cc_0_query.txt,alt,spec,1
2093,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.txt,alt,text,184
2094,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.txt,alt,text_0_2_4,183
2095,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,83
2096,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.txt,alt,image,35
2097,multiple_view_p_2_m_11_sw_1_0_s_1_0_p_1_sw_1_0_s_1_0_cc_0_query2.txt,alt,spec,1428
2098,multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc_query.txt,alt,text,2
2099,multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4,1
2100,multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4_llm_fs_single,121
2101,multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc_query.txt,alt,image,837
2102,multi_view_circular_ideograms_m_1_sw_1_0_s_1_0_oc_oc_query.txt,alt,spec,1660
2103,multi_layer_circular_m_1_s_0_7_cc_0_query.txt,alt,text,11
2104,multi_layer_circular_m_1_s_0_7_cc_0_query.txt,alt,text_0_2_4,4
2105,multi_layer_circular_m_1_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,118
2106,multi_layer_circular_m_1_s_0_7_cc_0_query.txt,alt,image,40
2107,multi_layer_circular_m_1_s_0_7_cc_0_query.txt,alt,spec,1712
2108,circulars_p_4_oc_query1.txt,alt,text,2
2109,circulars_p_4_oc_query1.txt,alt,text_0_2_4,2
2110,circulars_p_4_oc_query1.txt,alt,text_0_2_4_llm_fs_single,3
2111,circulars_p_4_oc_query1.txt,alt,image,3
2112,circulars_p_4_oc_query1.txt,alt,spec,395
2113,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query1.txt,alt,text,253
2114,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,188
2115,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,23
2116,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query1.txt,alt,image,7
2117,EX_SPEC_RESPONSIVE_TRACK_WISE_COMPARISON_sw_1_0_s_1_0_oc_query1.txt,alt,spec,2532
2118,BRUSH_sw_1_0_s_1_2_cc_1_query1.txt,alt,text,123
2119,BRUSH_sw_1_0_s_1_2_cc_1_query1.txt,alt,text_0_2_4,123
2120,BRUSH_sw_1_0_s_1_2_cc_1_query1.txt,alt,text_0_2_4_llm_fs_single,536
2121,BRUSH_sw_1_0_s_1_2_cc_1_query1.txt,alt,image,652
2122,BRUSH_sw_1_0_s_1_2_cc_1_query1.txt,alt,spec,98
2123,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.txt,alt,text,172
2124,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.txt,alt,text_0_2_4,214
2125,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.txt,alt,text_0_2_4_llm_fs_single,82
2126,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.txt,alt,image,923
2127,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query1.txt,alt,spec,3061
2128,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,text,2
2129,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,6
2130,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,34
2131,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,image,3
2132,hic_matrix_sw_1_0_s_1_0_oc_sw_1_2_s_1_2_oc_query.txt,alt,spec,3141
2133,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.txt,alt,text,16
2134,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4,22
2135,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.txt,alt,text_0_2_4_llm_fs_single,637
2136,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.txt,alt,image,162
2137,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query1.txt,alt,spec,866
2138,LINE_sw_1_2_s_1_2_cc_0_query.txt,alt,text,7
2139,LINE_sw_1_2_s_1_2_cc_0_query.txt,alt,text_0_2_4,9
2140,LINE_sw_1_2_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,2
2141,LINE_sw_1_2_s_1_2_cc_0_query.txt,alt,image,44
2142,LINE_sw_1_2_s_1_2_cc_0_query.txt,alt,spec,427
2143,breast_cancer_circular_s_2_0_oc_query.txt,alt,text,1
2144,breast_cancer_circular_s_2_0_oc_query.txt,alt,text_0_2_4,1
2145,breast_cancer_circular_s_2_0_oc_query.txt,alt,text_0_2_4_llm_fs_single,80
2146,breast_cancer_circular_s_2_0_oc_query.txt,alt,image,3
2147,breast_cancer_circular_s_2_0_oc_query.txt,alt,spec,162
2148,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.txt,alt,text,285
2149,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.txt,alt,text_0_2_4,1
2150,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.txt,alt,text_0_2_4_llm_fs_single,86
2151,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.txt,alt,image,31
2152,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query2.txt,alt,spec,1
2153,responsive-ideogram_p_0_sw_1_0_s_1_0_query.txt,alt,text,127
2154,responsive-ideogram_p_0_sw_1_0_s_1_0_query.txt,alt,text_0_2_4,37
2155,responsive-ideogram_p_0_sw_1_0_s_1_0_query.txt,alt,text_0_2_4_llm_fs_single,107
2156,responsive-ideogram_p_0_sw_1_0_s_1_0_query.txt,alt,image,210
2157,responsive-ideogram_p_0_sw_1_0_s_1_0_query.txt,alt,spec,618
2158,AREA_sw_0_7_s_1_0_cc_1_query.txt,alt,text,1
2159,AREA_sw_0_7_s_1_0_cc_1_query.txt,alt,text_0_2_4,1
2160,AREA_sw_0_7_s_1_0_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,1
2161,AREA_sw_0_7_s_1_0_cc_1_query.txt,alt,image,1
2162,AREA_sw_0_7_s_1_0_cc_1_query.txt,alt,spec,13
2163,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.txt,alt,text,131
2164,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.txt,alt,text_0_2_4,5
2165,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.txt,alt,text_0_2_4_llm_fs_single,4
2166,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.txt,alt,image,83
2167,responsive-circular_p_0_sw_0_7_s_0_7_oc_query.txt,alt,spec,234
2168,multi_layer_circular_m_2_sw_0_7_s_0_7_cc_0_query.txt,alt,text,55
2169,multi_layer_circular_m_2_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,16
2170,multi_layer_circular_m_2_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,46
2171,multi_layer_circular_m_2_sw_0_7_s_0_7_cc_0_query.txt,alt,image,3
2172,multi_layer_circular_m_2_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,93
2173,multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc_query.txt,alt,text,1
2174,multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4,1
2175,multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc_query.txt,alt,text_0_2_4_llm_fs_single,15
2176,multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc_query.txt,alt,image,749
2177,multi_view_circular_ideograms_m_2_sw_1_0_s_1_0_oc_oc_query.txt,alt,spec,1575
2178,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.txt,alt,text,816
2179,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.txt,alt,text_0_2_4,868
2180,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,511
2181,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.txt,alt,image,1442
2182,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_0_cc_0_query2.txt,alt,spec,3003
2183,stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
2184,stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,6
2185,stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,3
2186,stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,112
2187,stratified-bar-alt_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,171
2188,LINE_sw_0_7_s_0_7_cc_1_query.txt,alt,text,1
2189,LINE_sw_0_7_s_0_7_cc_1_query.txt,alt,text_0_2_4,1
2190,LINE_sw_0_7_s_0_7_cc_1_query.txt,alt,text_0_2_4_llm_fs_single,1
2191,LINE_sw_0_7_s_0_7_cc_1_query.txt,alt,image,1
2192,LINE_sw_0_7_s_0_7_cc_1_query.txt,alt,spec,20
2193,AREA_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
2194,AREA_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
2195,AREA_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
2196,AREA_sw_0_7_s_0_7_cc_0_query.txt,alt,image,3
2197,AREA_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,7
2198,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text,1
2199,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,3
2200,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,5
2201,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,image,10
2202,stacked-bar_p_0_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,25
2203,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.txt,alt,text,1
2204,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4,1
2205,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.txt,alt,text_0_2_4_llm_fs_single,368
2206,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.txt,alt,image,353
2207,EX_SPEC_SARS_COV_2_sw_1_0_s_1_0_oc_query2.txt,alt,spec,1639
2208,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.txt,alt,text,48
2209,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,29
2210,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,50
2211,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.txt,alt,image,11
2212,multi_layer_circular_m_1_sw_1_2_s_1_2_oc_query.txt,alt,spec,40
2213,multi_layer_circular_m_0_s_0_5_cc_0_query.txt,alt,text,2
2214,multi_layer_circular_m_0_s_0_5_cc_0_query.txt,alt,text_0_2_4,3
2215,multi_layer_circular_m_0_s_0_5_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,3
2216,multi_layer_circular_m_0_s_0_5_cc_0_query.txt,alt,image,26
2217,multi_layer_circular_m_0_s_0_5_cc_0_query.txt,alt,spec,38
2218,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1.txt,alt,text,285
2219,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1.txt,alt,text_0_2_4,10
2220,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1.txt,alt,text_0_2_4_llm_fs_single,23
2221,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1.txt,alt,image,3
2222,BOCA-UK-f83fc777-5416-c3e9-e040-11ac0d482c8e_query1.txt,alt,spec,179
2223,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.txt,alt,text,9
2224,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.txt,alt,text_0_2_4,8
2225,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
2226,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.txt,alt,image,34
2227,basic-link_p_0_sw_1_0_s_1_2_cc_0_query.txt,alt,spec,793
2228,stratified-point_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text,1
2229,stratified-point_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4,4
2230,stratified-point_p_0_sw_1_2_s_1_2_oc_query.txt,alt,text_0_2_4_llm_fs_single,3
2231,stratified-point_p_0_sw_1_2_s_1_2_oc_query.txt,alt,image,26
2232,stratified-point_p_0_sw_1_2_s_1_2_oc_query.txt,alt,spec,69
2233,LINE_sw_1_0_s_1_0_cc_3_query.txt,alt,text,1
2234,LINE_sw_1_0_s_1_0_cc_3_query.txt,alt,text_0_2_4,1
2235,LINE_sw_1_0_s_1_0_cc_3_query.txt,alt,text_0_2_4_llm_fs_single,1
2236,LINE_sw_1_0_s_1_0_cc_3_query.txt,alt,image,1
2237,LINE_sw_1_0_s_1_0_cc_3_query.txt,alt,spec,11
2238,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.txt,alt,text,5
2239,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4,1
2240,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.txt,alt,text_0_2_4_llm_fs_single,1
2241,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.txt,alt,image,104
2242,SEMANTIC_ZOOM_SEQUENCE_sw_0_7_s_0_7_cc_0_query.txt,alt,spec,1385
2243,circulars_p_3_cc_0_query2.txt,alt,text,339
2244,circulars_p_3_cc_0_query2.txt,alt,text_0_2_4,360
2245,circulars_p_3_cc_0_query2.txt,alt,text_0_2_4_llm_fs_single,108
2246,circulars_p_3_cc_0_query2.txt,alt,image,100
2247,circulars_p_3_cc_0_query2.txt,alt,spec,326
2248,overview-landing_oc_query1.txt,alt,text,27
2249,overview-landing_oc_query1.txt,alt,text_0_2_4,31
2250,overview-landing_oc_query1.txt,alt,text_0_2_4_llm_fs_single,28
2251,overview-landing_oc_query1.txt,alt,image,507
2252,overview-landing_oc_query1.txt,alt,spec,391
2253,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.txt,alt,text,1
2254,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4,1
2255,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.txt,alt,text_0_2_4_llm_fs_single,1
2256,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.txt,alt,image,1
2257,EX_SPEC_CIRCULR_RANGE_sw_1_2_s_0_7_cc_3_query.txt,alt,spec,110
2258,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,text,1096
2259,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4,1093
2260,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,text_0_2_4_llm_fs_single,1199
2261,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,image,2658
2262,BED_DEMO_sw_0_7_s_0_7_oc_p_0_sw_1_2_s_1_2_oc_query1.txt,alt,spec,3021
2263,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.txt,alt,text,8
2264,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.txt,alt,text_0_2_4,8
2265,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.txt,alt,text_0_2_4_llm_fs_single,7
2266,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.txt,alt,image,894
2267,EX_SPEC_MATRIX_sw_0_7_s_0_7_cc_1_query2.txt,alt,spec,23
